Regulator:Name	Regulator:Reaxys ID	Regulator:Class	Regulator:CAS ID	Regulator:InChIKey	Top list entity	Name	Sentence	PubYear	Title	PMID	DOI	Top list concept	Regulators Id	Targets Id	Target:Name	Target:Reaxys ID	Target:Class	Target:CAS ID	Target:InChIKey
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	The aim of this study has been to evaluate the effects of ID{1273388=caffeic acid phenethyl ester} and ID{1416639=intralipid} on ID{9000000,9017667=hepatotoxicity} induced by ID{1028212=chlorpyrifos} in the case of ID{7000383=rats}.	2016	Attenuating effects of caffeic acid phenethyl ester with intralipid on hepatotoxicity of chlorpyrifos in the case of rats.	31537057	10.13075/mp.5893.0046210.13075/mp.5893.00462	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	The present study aimed to investigate the possible protective effect of ID{1220966=Alpha-lipoic acid} against ID{1028212=chlorpyrifos}-induced ID{9000000,9017667=hepatotoxicity} and the possible underlying molecular mechanism.	2018	Alpha lipoic acid protects against chlorpyrifos-induced toxicity in Wistar rats via modulating the apoptotic pathway.	31617262	10.1016/j.etap.2018.02.00710.1016/j.etap.2018.02.007	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Combination of ID{1207223=patulin} and ID{1028212=chlorpyrifos} synergistically induces ID{9000000,9017667=hepatotoxicity} via inhibition of ID{847=catalase} activity and ID{4000000,4150940=generation of reactive oxygen species}.	2019	Combination of patulin and chlorpyrifos synergistically induces hepatotoxicity via inhibition of catalase activity and generation of reactive oxygen species.		10.1021/acs.jafc.9b0481410.1021/acs.jafc.9b04814	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	ID{1199523=Quercetin} exhibited hepatoprotective activity against ID{1194232=2-butoxyethanol}, ID{1003457=acrylamide}, ID{1160344=acrylonitrile}, ID{1268534=aflatoxin B1}, ID{1285047=aroclor-1254}, ID{1088123=arsenic}, ID{1094734=sodium arsenite}, ID{1218289=azathioprine}, ID{1095389=cadmium chloride}, ID{1170010=carbon tetrachloride}, ID{1028212=chlorpyrifos}, ID{1205121=cyclosporine A}, ID{1213601=diazinon}, ID{1222523=dimethylnitrosamine}, ID{1165355=doxorubicin}, ID{1225460=epirubicin}, ID{1225745=ethanol}, ID{1202306=fenvalerate}, ID{1123344=isoniazide}, ID{1108110=rifampicin}, ID{1121666=lead acetate}, ID{1207856=lindane}, ID{1090101=D-galactosamine}, ID{1209078=methotrexate}, ID{1247571=methylmercury}, ID{1094867=nickel sulfate}, ID{1139566=paracetamol}, ID{1213901=perfluorooctanoic acid}, ID{1274155=polychlorinated biphenyls}, pyrrolizidine alkaloid clivorine, ID{1025456=rotenone}, ID{1092089=sodium fluoride}, streptazotocin, ID{1260300=tert-butyl hydroperoxide}, ID{1221633=thioacetamide}, ID{1222090=titanium dioxide}, ID{7124=tumor necrosis factor-a}, tripterygium ID{1810456=glycoside}, ID{1273316=triptolide}, ID{13000956=ultraviolet A light}, concavalin A, ID{1009234=bisphenol}, and ID{9000000,9016110=ischemia}-induced ID{9000000,9017667=hepatotoxicity} in various animal models due to its antioxidant, ID{4000000,4160201=free radical-scavenging},anti-inflammatory, antiID{4000000,4000007=apoptotic}, and ID{0,1571,1571=cytochrome P450 2E1 (CYP2E1)} inhibitory activities.	2019	A systematic review on hepatoprotective activity of quercetin against various drugs and toxic agents: Evidence from preclinical studies.		10.1002/ptr.650310.1002/ptr.6503	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Numerous ID{7000363=human} and animal studies have reported that ID{1028212=Chlorpyrifos} exposures cause ID{9000000,9017667,9017831=hepatotoxicity, neurotoxicity}, and ID{10000000,8802954=endocrine} CONTEXT{7000363,8802954}	2019	Chlorpyrifos Exposure Induces Parkinsonian Symptoms and Associated Bone Loss in Adult Swiss Albino Mice		10.1007/s12640-019-00092-0	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> endocrine toxicity	Exposure to ID{1028212=Chlorpyrifos} is known to produce numerous detrimental effects such as ID{9000000,9000120,9005626,9017831,9607337=neurotoxicity, genotoxicity, teratogenicity, and endocrine disruption} in both ID{7000363=humans} and animals.10–13	2017	Insecticide chlorpyrifos and fungicide carbendazim, common food contaminants mixture, induce hepatic, renal, and splenic oxidative damage in female rats	27268782	10.1177/0960327116652459	endocrine toxicity	72057594038192350	72057594038169519	endocrine toxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> endocrine toxicity	ID{1028212=Chlorpyrifos} exposure causes many adverse effects on ID{7000363=human} health including ID{9000000,9005626,9017667,9017831=hepatoxicity, neurotoxicity and endocrine disruption}.	2014	Sublethal exposure of organophosphate pesticide chlorpyrifos alters cellular iron metabolism in hepatocytes and macrophages.	25176568	10.3892/ijmm.2014.190210.3892/ijmm.2014.1902	endocrine toxicity	72057594038192350	72057594038169519	endocrine toxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: chlorpyrifos ---| spermatogenesis	Therefore, ID{1028212=chlorpyrifos} exposure may adversely affect ID{15001784=fertility} in nematodes by influencing both ID{4000000,4107283,4107292=spermatogenesis and oogenesis}.  CONTEXT{10000170,10000170,10000198,10000198}	2012	Chlorpyrifos exposure reduces reproductive capacity owing to a damaging effect on gametogenesis in the nematode Caenorhabditis elegans.	22180373	10.1002/jat.178310.1002/jat.1783	spermatogenesis	72057594038192350	72057594038108651	spermatogenesis				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: chlorpyrifos ---| spermatogenesis	Our results demonstrated that prolonged exposure of ID{1028212=chlorpyrifos} induces ID{4000000,4107283=spermatogenesis} damage, possibly through interference with ID{1426008=sex hormones} and ID{43=acetylcholine esterase} enzyme resulting in reduction of ID{15001784=fertility}.  CONTEXT{6800052}	2017	Low doses of chlorpyrifos interfere with spermatogenesis of rats through reduction of sex hormones.	28721614	10.1007/s11356-017-9617-x10.1007/s11356-017-9617-x	spermatogenesis	72057594038192350	72057594038108651	spermatogenesis				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: chlorpyrifos ---| spermatogenesis	ID{1028212=Chlorpyrifos} , a widely used ID{1421479=organophosphate pesticide}, was shown to impair ID{4000000,4107283=spermatogenesis} by inducing the formation of highly reactive toxic intermediates.	2018	In vitro exposure to CPF affects bovine sperm epigenetic gene methylation pattern and the ability of sperm to support fertilization and embryo development.	30365181	10.1002/em.2224210.1002/em.22242	spermatogenesis	72057594038192350	72057594038108651	spermatogenesis				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> testicular toxicity	ID{1028212=Chlorpyrifos} elicits number of ID{9000000,9035749=toxic effects} including ID{9000000,9000250,9005620,9005770,9018221,9601235,9608157=testicular toxicity ( ), reproductive toxicity ( ), hematotoxicity ( ), developmental toxicity ( ), cardiotoxicity ( ), hepatic dysfunction} ( ).	2013	Chlorpyrifos induced hepatotoxic and hematologic changes in rats: The role of quercetin and catechin	23402859	10.1016/j.fct.2013.01.056	testicular toxicity	72057594038192350	72057594038169652	testicular toxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> testicular toxicity	ID{1028212=Chlorpyrifos} has been reported to cause ID{9000000,9005770=testicular toxicity} by ID{4000000,4003443=oxidative stress} which was reversed by coadministration with ID{1234411=ascorbic acid}, a potent antioxidant used as a therapeutic agent.67 CONTEXT{8802424,8803083}	2014	Environmental toxins: Alarming impacts of pesticides on male fertility	24347299	10.1177/0960327113515504	testicular toxicity	72057594038192350	72057594038169652	testicular toxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> testicular toxicity	Emblica officinalis Garten fruits extract ameliorates reproductive ID{9000000,9023020=injury} and oxidative ID{9000000,9005770=testicular toxicity} induced by ID{1028212=chlorpyrifos} in male ID{7000383=rats}.	2013	Emblica officinalis Garten fruits extract ameliorates reproductive injury and oxidative testicular toxicity induced by chlorpyrifos in male rats.	24255841	10.1186/2193-1801-2-54110.1186/2193-1801-2-541	testicular toxicity	72057594038192350	72057594038169652	testicular toxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> male infertility	This study provides a potential molecular mechanism of ID{1028212=Chlorpyrifos}-induced ID{9000000,9035749=toxicity} in ID{10000000,8803083=testicular cells} and a theoretical basis for future treatment of ID{9000000,9003217=male infertility}. CONTEXT{8803083}	2018	Chlorpyrifos Induction of Testicular-Cell Apoptosis through Generation of Reactive Oxygen Species and Phosphorylation of AMPK.	30378422	10.1021/acs.jafc.8b0340710.1021/acs.jafc.8b03407	male infertility	72057594038192350	72057594038032309	male infertility				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> male infertility	ID{1810460=Insecticide} ID{1028212=chlorpyrifos} with increased ID{4000000,4003443=oxidative stress}, structural destruction, and ID{4000000,4107599,8803083=hemostasis of testicular tissue} leads to ID{9000000,9003217=male infertility}.	2020	Synergic effects of aerobic exercise and eugenol supplement on germ cell development and testicular tissue structure in chlorpyrifos-treated animal model.	32152857	10.1007/s11356-020-08222-410.1007/s11356-020-08222-4	male infertility	72057594038192350	72057594038032309	male infertility				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| ROS generation	The 4-aminophenoxyl ID{4000000,4150940=free radical formation} could be suppressed by the ID{12119213=deacetylase} inhibitors, ID{1092089=sodium fluoride} and ID{1212079=paraoxon}.  CONTEXT{8803116,7000383,8803116}	1985	Formation of 4-aminophenoxyl free radical from the acetaminophen metabolite N-acetyl-p-benzoquinone imine.	2995335		oxidative stress	72057594037976719	72057594038112606	ROS generation				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| ROS generation	The p-aminophenoxyl ID{4000000,4150940=free radical formation} could be suppressed by the ID{12119213=deacetylase} inhibitors ID{1092089=sodium fluoride} and ID{1212079=paraoxon}.  CONTEXT{8803116,7000383,8803116}	1986	Free radicals of acetaminophen: their subsequent reactions and toxicological significance.	3017768		oxidative stress	72057594037976719	72057594038112606	ROS generation				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| DNA damage	The metabolic inhibitor, ID{1212079=paraoxon} eliminated the ID{4000000,4000888=DNA damage} produced by N-actetoxy-ID{1094455=2-acetylaminofluorene}, but both ID{1212079=paraoxon} and ID{1229189=salicylamide} had no effect on ID{1093344=N-hydroxy-2-acetylaminofluorene}-induced damage.  CONTEXT{7000383,10000091}	1997	Development and utilization of the rat lymphocyte hprt mutation assay	9372851	10.1016/S1383-5742(97)00024-0	DNA damage	72057594037976719	72057594038070805	DNA damage				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| DNA damage	The ID{12119213=deacetylase} inhibitor, ID{1212079=paraoxon} (10(-4) M) completely inhibited ID{4000000,4000888=DNA damage} induced by ID{1093344=N-OH-AAF} in ID{7000389=mouse} and partially in ID{10000000,7000383,10000155=rat hepatocytes} while ID{4000000,4000888=DNA damage} caused by N-OAc-AAF was only partially inhibited by ID{1212079=paraoxon} (10(-4) M) in both species.  CONTEXT{7000389,7000383,10000155}	1985	Association between DNA strand breaks and specific DNA adducts in murine hepatocytes following in vivo and in vitro exposure to N-hydroxy-2-acetylaminofluorene and N-acetoxy-2-acetylaminofluorene.	4038475		DNA damage	72057594037976719	72057594038070805	DNA damage				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| DNA damage	Treatment of ID{10000000,10000155=hepatocytes} with ID{1212079=paraoxon} prior to exposure to ID{1093344=N-hydroxy-2-acetylaminofluorene (N-OH-2-acetylaminofluorene)} or ID{1072845=N-acetoxy-2-acetylaminofluorene} (N-OAc-ID{1094455=2-acetylaminofluorene}) partially inhibited both ID{4000000,4000888=DNA damage} and the bacterial mutagenicity caused by these agents.  CONTEXT{10000155}	1983	Mutagenicity and DNA damage induced by arylamines in the Salmonella/hepatocyte system.	6337737		DNA damage	72057594037976719	72057594038070805	DNA damage				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| DNA damage	Pretreatment of the ID{11008694=Reuber cells} with ID{1212079=paraoxon} inhibited the ID{4000000,4000888=DNA damage} caused by N-OAc-ID{1094455=2-acetylaminofluorene} whereas the ID{4000000,4000888=DNA damage} induced by N-OH-2-aminofluorene was increased after ID{1212079=paraoxon} treatment.  CONTEXT{11008694}	1983	Mutagenicity and DNA damage induced by arylamines in the Salmonella/hepatocyte system.	6337737		DNA damage	72057594037976719	72057594038070805	DNA damage				
paraoxon	1915526		311-45-5	WYMSBXTXOHUIGT-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: paraoxon ---| DNA damage	The dose-dependent ID{4000000,4000888=DNA damage} caused by ID{1072845=N-acetoxy-2-acetylaminofluorene} (5 to 25 microM) was completely inhibited by the deacylase inhibitor ID{1212079=paraoxon} (100 microM).  CONTEXT{11008694}	1984	Metabolic activation and genotoxicity of N-hydroxy-2-acetylaminofluorene and N-hydroxyphenacetin derivatives in Reuber (H4-II-E) hepatoma cells.	6692396		DNA damage	72057594037976719	72057594038070805	DNA damage				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: malathion ---| dermatitis	ID{1810460=Insecticides} like ID{1198400=Baygon} (ID{1198400=2-isopropoxyphenyl N-methylcarbamate}) and ID{1201468=malathion} can be sprayed over the surrounding ID{7001781=rice} fields to decrease the occurrence of paederus ID{9000000,9010183=dermatitis}.	2007	An outbreak of Paederus dermatitis in a suburban hospital in South India: A report of 123 cases and review of literature	17490784	10.1016/j.jaad.2006.10.982	dermatitis	72057594037968934	72057594038053184	dermatitis				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	Recent studies have demonstrated the ability of ID{1201468=malathion} to act as a strong positive alkylating and cause ID{9000000,9000120=genotoxic effects} ( ; ; ; ; ; ).	2003	Effect of malathion on apoptosis of murine L929 fibroblasts: a possible mechanism for toxicity in low dose exposure.	12505448	10.1016/S0300-483X(02)00596-6	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	Other studies have reported that ID{1201468=malathion}-induced ID{9000000,9000120=genotoxic} damage include ID{9000000,9002578=chromosomal aberrations}, ID{15005952=mitotic index}, and ID{4000000,4000341=sister chromatid exchanges} in both ID{7000363=human} and animal studies . CONTEXT{6800017,10000091}	2011	Cytogenetic evaluation of malathion-induced toxicity in Sprague-Dawley rats	21835262	10.1016/j.mrgentox.2011.07.007	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	ID{1201468=Malathion} at sublethal doses has been shown to cause ID{9000000,9000120=genotoxicity} ( ), ID{10000000,6019585=sperm} damage and immobility ( ) in mice, physiological and behavioral changes ( ), ID{43=acetylcholinesterase} inhibition ( ), ID{9000000,9607337=teratogenic effects} during development ( ), ID{9000000,9003571=metabolic dysfunction} ( ), and alteration of ID{4000000,4106955=immune responses} ( ) in fish. CONTEXT{6019585}	2014	Two-dimensional proteomic analysis of gonads of air-breathing catfish, Clarias batrachus after the exposure of endosulfan and malathion	24742880	10.1016/j.etap.2014.03.007	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	The biochemical and molecular mechanisms of ID{1028212=Chlorpyrifos}-, ID{1210556=methyl parathion}-, and ID{1201468=malathion}-induced ID{9000000,9000120=genotoxicity} are not fully known, and the results of studies remain often inconclusive.	2015	Evaluation of genotoxic potential of commonly used organophosphate pesticides in peripheral blood lymphocytes of rats	25205738	10.1177/0960327114537534	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	The present findings suggest that technical grade ID{1201468=malathion} is a potent ID{9000000,9000120=genotoxic} agent and may be regarded as a potential ID{10000000,10000149=germ cell} mutagen also. CONTEXT{10000149}	2002	Genotoxic effects of malathion: an organophosphorus insecticide, using three mammalian bioassays in vivo.	11815260	10.1002/em.20649	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	The results suggest that technical grade ID{1201468=malathion} is a ID{9000000,9000120=genotoxic} agent. CONTEXT{10000152}	2011	Malathion and fenvalerate induce micronuclei in mouse bone marrow cells.	21538555	10.1080/03601234.2012.597703	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	Since both ID{1201468=malathion} and ID{1001879=malaoxon} standard compounds could be accurately detected and distinguished by the applied liquid-liquid extraction and Gas chromatography-mass ID{16100264=spectrometry} methods, one can conclude that, in the case of JAR cells, the parent compound, (i.e. ID{1201468=malathion} itself) is responsible for the observed in vitro cyto- and ID{9000000,9000120=genotoxic effects}. CONTEXT{7000363,7000363,8802722}	2011	Does malaoxon play a role in the geno- and cytotoxic effects of malathion on human choriocarcinoma cells?	21902555	10.1016/j.jes.2015.03.034	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	The ID{9000000,9000120=genotoxicity} induced by the low concentrations of ID{1201468=Malathion} presented in this work highlights the importance of studying the effects of low concentrations of this ID{1810409=pesticide} and demonstrates the efficiency of these two test systems for the detection of genetic damage promoted by ID{1201468=Malathion}. CONTEXT{11013444}	2015	Analysis of the genotoxic potential of low concentrations of Malathion on the Allium cepa cells and rat hepatoma tissue culture.	26456612	10.1002/tox.20492	genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	Regulation: malathion ---> genotoxicity	Hence, the aim of this study was to examine the role of ID{4000000,4003443=Oxidative stress} in ID{1201468=malathion}-induced cytotoxicity and ID{9000000,9000120=genotoxicity}.	2010	Malathion-induced oxidative stress, cytotoxicity, and genotoxicity in human liver carcinoma (HepG2) cells.	19399848		genotoxicity	72057594037968934	72057594038164802	genotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> skin sensitization	In addition, ID{9000000,9010306=visual disorders}, behavioral changes, ID{9000000,9018027,9337446=learning impairment, and skin sensitization} may also be triggered by ID{1201468=malathion} exposure ( ) ( ). CONTEXT{8801070}	2007	Oxidative stress after acute and sub-chronic malathion intoxication in Wistar rats	21783758	10.1016/j.etap.2006.09.003	skin sensitization	72057594037968934	72057594038173048	skin sensitization				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	The study also demonstrates for the first time that the administration of ID{1272744=citrate} was able to ameliorate the ID{9000000,9017667,9017831=neurotoxicity and hepatotoxicity} as well as ID{4000000,4000888=DNA damage} caused by ID{1201468=malathion}. CONTEXT{6800017,7000383,8801429,8803116,10000091}	2016	Novel neuroprotective and hepatoprotective effects of citric acid in acute malathion intoxication	1382	10.1016/j.apjtm.2016.11.005	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	This evidence suggests that this ID{1201468=malathion} dose is able to induce some degree of ID{9000000,9017667=liver toxicity}. CONTEXT{6800052}	2009	Zinc reverses malathion-induced impairment in antioxidant defenses	19429256	10.1016/j.toxlet.2009.02.015	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	The selection of ID{1208300=vitamin E} and its dose was based on the protective effect of ID{1208300=vitamin E} against ID{1201468=malathion}-induced ID{9000000,9017667=hepatotoxicity} in ID{7000383=rats} ( ). CONTEXT{6001351}	2010	Effect of combined administration of ginger ( Zingiber officinale Roscoe) and atorvastatin on the liver of rats	20576411	10.1016/j.phymed.2010.04.007	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	Indeed, ID{1201468=malathion} and ID{1203541=carbosulfan} induce ID{9000000,9017667=hepatic toxicity} in part by increasing of ID{4000000,4150940=free radical production} .	2016	A minireview on N-acetylcysteine: An old drug with new approaches	26946308	10.1016/j.lfs.2016.03.003	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	Thus, ID{16105853=dietary supplementation} of ID{1284261=Nigella sativa oil} or ID{1208300=vitamin E} may represent a potential therapeutic agent in reducing ID{1201468=malathion}-induced ID{9000000,9017667=hepatotoxicity}.	2012	Hepatoprotective and immunological functions of nigella sativa seed oil against hypervitaminosis a in adult male rats	23591666	10.1024/0300-9831/a000121	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	As shown in Table 2, ID{1201468=malathion}-induced ID{9000000,9017667=hepatotoxicity} was shown by a decrease of ID{213=plasma albumin} content as well as a significant increase of ID{10000000,6800052=plasma} ...	2015	Hepatoprotective and Renoprotective Effects of Lavender (Lavandula stoechas L.) Essential Oils Against Malathion-Induced Oxidative Stress in Young Male Mice	25835641	10.1089/jmf.2014.0130	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
malathion	1804525;746650;1214242;5381514;5381515		12737-19-8;121-75-5;12767-62-3;141263-96-9;11130-60-2;75513-83-6;11096-67-6	JXSJBGJIGXNWCI-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: malathion --+> hepatotoxicity	We also showed in the present work that ID{1201468=malathion} treatment resulted in clear ID{9000000,9017667=hepatotoxicity} as evidenced by a decrease of ID{213=plasma albumin} content as well CONTEXT{8803113,8803116}	2015	Hepatoprotective and Renoprotective Effects of Lavender (Lavandula stoechas L.) Essential Oils Against Malathion-Induced Oxidative Stress in Young Male Mice	25835641	10.1089/jmf.2014.0130	hepatotoxicity	72057594037968934	72057594038169504	hepatotoxicity				
